0.000000	2.759273e+06	0.000000e+00	0.000000e+00	0.000000e+00
0.000200	2.759273e+06	2.444535e+06	0.000000e+00	0.000000e+00
0.000400	2.759273e+06	4.889070e+06	0.000000e+00	0.000000e+00
0.000600	2.759273e+06	7.333605e+06	0.000000e+00	0.000000e+00
0.000800	2.759273e+06	9.778140e+06	0.000000e+00	0.000000e+00
0.001000	2.759273e+06	1.222267e+07	0.000000e+00	0.000000e+00
0.001200	2.759273e+06	1.466721e+07	0.000000e+00	0.000000e+00
0.001400	2.759273e+06	1.711174e+07	0.000000e+00	0.000000e+00
0.001600	2.759273e+06	1.955628e+07	0.000000e+00	0.000000e+00
0.001800	2.759273e+06	2.200081e+07	0.000000e+00	0.000000e+00
0.002000	2.759273e+06	2.444535e+07	0.000000e+00	0.000000e+00
0.002200	2.759273e+06	2.688988e+07	0.000000e+00	0.000000e+00
0.002400	2.759273e+06	2.933442e+07	0.000000e+00	0.000000e+00
0.002600	2.759273e+06	3.177895e+07	0.000000e+00	0.000000e+00
0.002800	2.759273e+06	3.422349e+07	0.000000e+00	0.000000e+00
0.003000	2.759273e+06	3.666802e+07	0.000000e+00	0.000000e+00
0.003200	2.759273e+06	3.911256e+07	0.000000e+00	0.000000e+00
0.003400	2.759273e+06	4.155709e+07	0.000000e+00	0.000000e+00
0.003600	2.759273e+06	4.400163e+07	0.000000e+00	0.000000e+00
0.003800	2.759273e+06	4.644616e+07	0.000000e+00	0.000000e+00
0.004000	2.759273e+06	4.889070e+07	0.000000e+00	0.000000e+00
0.004200	2.759273e+06	5.133523e+07	0.000000e+00	0.000000e+00
0.004400	2.759273e+06	5.377977e+07	0.000000e+00	0.000000e+00
0.004600	2.759273e+06	5.622430e+07	0.000000e+00	0.000000e+00
0.004800	2.759273e+06	5.866884e+07	0.000000e+00	0.000000e+00
0.005000	2.759273e+06	6.111337e+07	0.000000e+00	0.000000e+00
0.005200	2.759273e+06	6.355791e+07	0.000000e+00	0.000000e+00
0.005400	2.759273e+06	6.600244e+07	0.000000e+00	0.000000e+00
0.005600	2.759273e+06	6.844698e+07	0.000000e+00	0.000000e+00
